"","LatitudeMeasure","LongitudeMeasure","conc"
"52945",39.8496768,-111.839379,0.22
"52946",33.7093417,-112.3966648,9.8
"52947",38.3309167,-122.2985556,0.3
"52948",38.4180556,-122.2981389,1.7
"52949",38.4688889,-122.4055278,0.63
"52950",38.3849167,-122.801861,0.85
"52951",38.2760556,-122.6166389,11.5
"52952",38.9754167,-75.8074722,0.58
"52953",38.3317778,-122.6905278,4.5
"52954",33.39225,-112.6011944,11.9
"52955",33.39225,-112.6011944,14.5
"52956",42.5270833,-114.1573333,2.7
"52957",39.6113722,-103.898012,1
"52958",39.6811111,-74.9930556,0.0424264068712
"52959",42.6546667,-114.7009167,9.8
"52960",42.6546667,-114.7009167,7.1
"52961",42.6546667,-114.7009167,9.2
"52962",35.1957222,-106.6418611,3.6
"52963",35.1957222,-106.6418611,4.2
"52965",35.1957222,-106.6418611,3.3
"52966",42.5452778,-113.6098333,2.8
"52967",42.5452778,-113.6098333,3
"52968",42.5452778,-113.6098333,2.9
"52969",42.5452778,-113.6098333,2.5
"52970",42.5452778,-113.6098333,2.7
"52973",42.5452778,-113.6098333,2.6
"52975",42.5500833,-113.7434167,11.8
"52976",42.5500833,-113.7434167,11.5
"52977",42.5500833,-113.7434167,11.9
"52978",42.5500833,-113.7434167,10.5
"52979",42.5500833,-113.7434167,9.8
"52980",42.5500833,-113.7434167,10.6
"52982",42.5500833,-113.7434167,10.1
"52983",42.5500833,-113.7434167,10.3
"52984",48.9640037,-122.514054,0.11
"52985",48.9640037,-122.514054,0.15
"52986",48.9640037,-122.514054,0.13
"52987",48.9640037,-122.514054,0.141421356237
"52988",48.9640037,-122.514054,0.16
"52989",43.7778889,-116.8185556,8.2
"52991",43.7778889,-116.8185556,7.4
"52992",41.637436,-70.5425315,0.0424264068712
"52993",41.6363277,-70.542076,6.9
"52994",41.6363333,-70.5420593,2.2
"52995",43.7648611,-116.6764444,3.4
"52997",43.7648611,-116.6764444,3.5
"52998",43.7648611,-116.6764444,3.2
"52999",43.6030033,-113.0003519,2.5
"53000",40.5921722,-112.0320333,8.6
"53001",41.6347611,-70.5406481,1.1
"53002",41.6347611,-70.5406481,1
"53003",41.6347611,-70.5406481,1.6
"53004",43.3505556,-116.5882222,25.9
"53005",42.5044444,-114.332361,7
"53006",42.5044444,-114.332361,7.2
"53007",42.5044444,-114.332361,6.6
"53009",42.5044444,-114.332361,7.4
"53011",42.5044444,-114.332361,7.1
"53012",42.5044444,-114.332361,6.8
"53015",41.6347611,-70.5406481,0.73
"53016",41.6347972,-70.5406176,0.91
"53017",42.6351,-113.9112833,9.1
"53018",42.6351,-113.9112833,6.9
"53019",42.6351,-113.9112833,7.9
"53020",42.8114444,-113.692611,2.1
"53021",42.8114444,-113.692611,2.2
"53022",39.6852778,-74.9991667,0.0424264068712
"53023",39.6852778,-74.9991667,0.05
"53024",42.7201944,-112.2373889,41
"53025",42.7201944,-112.2373889,50.5
"53026",42.7201944,-112.2373889,41.7
"53027",42.7201944,-112.2373889,36.1
"53028",42.7201944,-112.2373889,40.8
"53029",42.7201944,-112.2373889,40.6
"53031",42.7201944,-112.2373889,45.1
"53032",42.6640556,-112.2365,1.2
"53034",42.8161667,-112.4029167,0.99
"53035",42.8161667,-112.4029167,0.36
"53036",42.8161667,-112.4029167,0.9
"53037",42.8161667,-112.4029167,0.56
"53038",42.8161667,-112.4029167,0.82
"53039",42.8161667,-112.4029167,0.6
"53040",42.8161667,-112.4029167,0.5
"53041",42.8161667,-112.4029167,0.636396103068
"53042",42.8161667,-112.4029167,0.707106781187
"53046",42.8161667,-112.4029167,0.2
"53049",42.9675,-112.5055556,8.2
"53050",42.9675,-112.5055556,8.5
"53051",42.9675,-112.5055556,9.3
"53052",39.6852778,-74.9991667,0.1
"53053",32.39475,-86.2443056,0.0212132034356
"53054",32.39475,-86.2443056,0.0424264068712
"53055",32.39475,-86.2443056,0.141421356237
"53056",32.39475,-86.2443056,0.0155563491861
"53057",32.39475,-86.2443056,0.0848528137424
"53058",32.39475,-86.2443056,0.183847763109
"53059",32.39475,-86.2443056,1.41421356237
"53060",48.1236111,-100.6266667,0.707106781187
"53061",42.7241583,-114.6355,2.3
"53063",42.7241583,-114.6355,2.5
"53064",42.7241583,-114.6355,2.2
"53066",42.7241583,-114.6355,2.4
"53068",42.6807694,-114.6856889,2.2
"53069",42.6807694,-114.6856889,2.1
"53072",42.7528,-114.6274444,2.3
"53073",42.7528,-114.6274444,2.2
"53074",40.5235513,-112.7480231,1
"53075",40.5235513,-112.7480231,1.1
"53076",40.5235513,-112.7480231,0.95
"53077",42.3029722,-109.5539167,0.197989898732
"53078",42.3029722,-109.5539167,0.04
"53079",42.5061389,-114.5998056,11.1
"53080",42.5061389,-114.5998056,10.9
"53081",42.5061389,-114.5998056,11
"53082",42.5061389,-114.5998056,10.7
"53087",42.5061389,-114.5998056,10.8
"53088",39.610261,-103.9066233,0.85
"53089",46.0045,-116.2401667,0.14
"53090",46.0045,-116.2401667,0.2
"53091",46.0045,-116.2401667,0.707106781187
"53093",43.898,-116.9491389,22.3
"53094",43.898,-116.9491389,22.4
"53095",39.6869444,-75.0044444,0.1
"53096",43.9699722,-75.672,0.424264068712
"53097",46.1241389,-115.9134444,0.38
"53098",46.1241389,-115.9134444,0.4
"53099",46.1241389,-115.9134444,0.707106781187
"53101",44.3550278,-116.8789167,11.9
"53102",44.3550278,-116.8789167,11.6
"53103",44.3550278,-116.8789167,11.5
"53104",44.3550278,-116.8789167,11
"53105",44.3550278,-116.8789167,11.8
"53106",44.3550278,-116.8789167,13
"53107",44.3550278,-116.8789167,10
"53108",42.5632222,-114.3747778,6.4
"53109",42.5632222,-114.3747778,6.8
"53111",33.2689722,-93.3850278,0.05
"53112",30.1730556,-95.5841667,1.9
"53113",38.5465833,-122.6539722,1.5
"53114",38.4690278,-122.9483889,0.12
"53115",42.6348056,-113.742611,3.6
"53116",42.6348056,-113.742611,4.1
"53117",42.6348056,-113.742611,3.8
"53118",42.6348056,-113.742611,3.3
"53119",42.6348056,-113.742611,3.7
"53121",42.6348056,-113.742611,4
"53122",42.6348056,-113.742611,3.9
"53124",42.6995556,-114.5158333,2.2
"53128",42.6995556,-114.5158333,2.3
"53129",42.6995556,-114.5158333,2
"53133",44.2812222,-117.0861389,21.7
"53134",45.0151028,-87.3323778,3.53553390593
"53135",40.5900333,-111.9560389,8.8
"53136",40.5900333,-111.9560389,8.9
"53137",40.5900333,-111.9560389,9.6
"53141",39.6852778,-74.9991667,0.08
"53142",35.2984583,-98.5540833,15.7
"53143",35.2984583,-98.5540833,15
"53144",39.6816667,-74.9955556,0.25
"53145",30.0227041,-92.0159552,6.5
"53146",45.9115278,-116.4125278,0.29
"53147",45.9115278,-116.4125278,0.707106781187
"53148",45.9115278,-116.4125278,0.3
"53149",30.4010355,-93.1462658,0.5
"53150",47.2227778,-102.4819444,3.53553390593
"53151",46.3774946,-100.632624,8.8
"53152",42.9878588,-72.0300816,0.707106781187
"53153",30.4358333,-95.6405556,0.23
"53154",37.5688889,-113.1691667,0.68
"53155",37.5688889,-113.1691667,0.71
"53156",37.5688889,-113.1691667,0.73
"53157",37.5688889,-113.1691667,1
"53158",37.5688889,-113.1691667,0.79
"53159",37.5688889,-113.1691667,0.65
"53160",37.5688889,-113.1691667,1.2
"53161",38.3215278,-122.2901389,1.2
"53162",38.3941389,-122.3501944,3
"53163",38.2494722,-122.6521944,5.7
"53165",38.1979728,-122.2755275,1.7
"53166",38.3841111,-122.7650278,19.2
"53167",38.4648611,-122.8090833,58.1
"53168",38.6186389,-122.7840556,0.32
"53169",38.3404444,-122.3917222,0.7
"53170",35.0883799,-106.399746,0.1
"53171",35.0837412,-106.400885,0.55
"53172",38.7791667,-76.0788889,0.49
"53173",42.8225,-71.9702778,0.707106781187
"53174",43.0275,-71.9244444,0.707106781187
"53187",34.3986111,-117.237611,5.4
"53188",34.3986111,-117.237611,6
"53189",34.3986111,-117.237611,5.5
"53197",34.4205611,-117.2311694,0.26
"53205",34.4314167,-117.2421944,14
"53206",34.4314167,-117.2421944,13
"53207",34.4314167,-117.2421944,15
"53209",34.4314167,-117.2421944,12
"53212",34.4314167,-117.2421944,3.1
"53213",34.4314167,-117.2421944,2.6
"53214",34.4314167,-117.2421944,2
"53220",34.4352472,-117.3882028,4.3
"53221",34.4352472,-117.3882028,5.4
"53222",34.4352472,-117.3882028,4.9
"53223",34.4352472,-117.3882028,4.7
"53224",34.4705194,-117.2524472,48
"53225",34.4705194,-117.2524472,50
"53227",34.4705194,-117.2524472,1.6
"53229",37.1076944,-113.384,1.8
"53230",37.1076944,-113.384,2.1
"53231",39.6058333,-103.9025,1.7
"53232",34.4950389,-117.1883139,0.707106781187
"53235",34.4950389,-117.1883139,0.62
"53236",34.4950389,-117.1883139,1.34350288425
"53237",34.4950389,-117.1883139,1.41421356237
"53238",41.7118889,-76.8883333,2.4
"53239",41.7118889,-76.8883333,27.2
"53240",41.7118889,-76.8883333,20.6
"53241",41.7118889,-76.8883333,66.4
"53242",41.7118889,-76.8883333,2
"53243",39.9932222,-76.2620278,35.3553390593
"53245",46.5452778,-99.8119444,3.53553390593
"53247",41.1730278,-87.1026667,2.7
"53248",42.8725838,-71.923412,0.707106781187
"53249",35.4227139,-79.2943056,1.8
"53251",42.7966667,-114.4550278,1.8
"53252",42.7966667,-114.4550278,2
"53253",42.6911667,-114.3845194,2.2
"53254",42.6911667,-114.3845194,2.3
"53255",42.6911667,-114.3845194,2.1
"53256",42.6911667,-114.3845194,2.4
"53258",42.6911667,-114.3845194,2
"53260",38.597,-75.9329722,19.6
"53261",40.4343852,-112.7494115,3.8
"53262",38.7486111,-75.9702778,0.68
"53263",32.3865,-86.1473889,0.0212132034356
"53264",32.3865,-86.1473889,1.41421356237
"53265",38.2504444,-122.3606944,43
"53266",38.6078333,-75.9460833,14.9
"53267",40.2466913,-75.3260586,3.8
"53268",38.3311389,-122.4868889,2.9
"53269",38.2468611,-122.9056944,0.09
"53270",35.2550556,-96.8541944,1.2
"53271",40.3766451,-111.855044,0.59
"53272",40.3766451,-111.855044,0.5
"53273",34.3119436,-116.1519514,3.9
"53274",34.3119436,-116.1519514,3.5
"53275",46.1980556,-116.8746944,1.4
"53277",33.4721306,-117.1185722,31.2
"53278",33.4721306,-117.1185722,31.3
"53279",33.4721306,-117.1185722,25.7
"53280",33.4721306,-117.1185722,13.1
"53282",33.4721306,-117.1185722,17.1
"53283",48.16975,-116.1841944,0.08
"53284",48.16975,-116.1841944,0.707106781187
"53285",48.16975,-116.1841944,0.183847763109
"53287",39.6002612,-103.899401,0.86
"53288",38.0875278,-122.2135833,0.21
"53289",38.2858611,-122.9255278,0.0212132034356
"53290",39.759225,-82.9984778,0.11
"53292",40.2372278,-75.7506167,0.99
"53293",38.0577887,-97.6132102,0.707106781187
"53299",38.7249018,-121.4499544,6.9
"53300",32.5910056,-117.083475,1.5
"53301",32.5910056,-117.083475,0.94
"53303",38.5643503,-121.4288423,2.3
"53304",38.6335154,-121.5616239,24.6
"53305",38.3936667,-122.9511667,1.9
"53306",39.2112167,-75.7221333,0.08
"53307",39.2112167,-75.7221333,0.05
"53308",39.2112167,-75.7221333,0.0848528137424
"53309",39.2112167,-75.7221333,0.03
"53310",39.2112167,-75.7221333,0.141421356237
"53311",39.2112167,-75.7221333,0.183847763109
"53312",38.4243889,-76.4681389,4.9
"53313",41.1000833,-87.1931667,1.3
"53314",41.1000833,-87.1931667,0.707106781187
"53315",38.9087865,-121.7549662,27.2
"53316",30.8390822,-93.0084888,0.06
"53317",30.8390822,-93.0084888,0.636396103068
"53318",30.2854819,-93.3757126,0.07
"53319",30.2854819,-93.3757126,0.141421356237
"53320",35.4600583,-79.2482722,0.31
"53321",41.4220833,-74.9067778,2.3
"53322",41.4220833,-74.9067778,2.5
"53323",38.9293407,-121.525515,3
"53324",32.6514167,-116.8554444,0.16
"53325",32.6514167,-116.8554444,0.24
"53326",32.7812222,-116.8495556,0.42
"53327",39.3557219,-121.6605268,4.1
"53328",34.1216944,-116.4436389,0.69
"53330",34.1216944,-116.4436389,0.71
"53331",34.1216944,-116.4436389,0.66
"53332",34.1216944,-116.4436389,0.72
"53333",34.1216944,-116.4436389,0.73
"53334",34.1216944,-116.4436389,0.77
"53336",34.1216944,-116.4436389,0.6
"53339",34.1216944,-116.4436389,0.9
"53340",32.6628889,-116.7025278,3
"53341",34.2463889,-117.2223333,0.24
"53342",37.6761278,-122.1518694,18.7
"53343",37.6886889,-122.1621167,1.9
"53344",38.9084889,-121.7550667,7.8
"53346",38.9084889,-121.7550667,8
"53347",38.9084889,-121.7550667,6.9
"53348",38.9084889,-121.7550667,8.8
"53349",38.9084889,-121.7550667,7.5
"53350",38.7251167,-121.4954417,4.5
"53351",38.7251167,-121.4954417,4.4
"53352",38.7251167,-121.4954417,4.3
"53353",38.7251167,-121.4954417,4.2
"53354",38.7251167,-121.4954417,4.9
"53355",38.7251167,-121.4954417,4.1
"53356",39.4348417,-121.8883778,4.2
"53357",39.4348417,-121.8883778,4.5
"53358",39.4348417,-121.8883778,4
"53360",39.4348417,-121.8883778,4.1
"53361",35.4527778,-97.0627778,3.6
"53362",41.3091944,-74.9728333,0.67
"53363",41.3091944,-74.9728333,0.64
"53364",41.3091944,-74.9728333,0.83
"53365",40.2793327,-74.2931745,0.0212132034356
"53366",40.6005556,-112.383611,4.4
"53367",40.6005556,-112.383611,4.1
"53368",40.6005556,-112.383611,5.8
"53369",40.6005556,-112.383611,3.9
"53370",38.3079026,-76.4874533,0.25
"53371",38.6803333,-122.8020556,0.0212132034356
"53372",33.5910356,-114.8554781,17.3
"53373",40.1811111,-74.0615,0.0212132034356
"53374",40.063,-74.7518889,0.03
"53375",41.4369861,-76.4677056,0.0212132034356
"53376",47.0436806,-122.3623917,0.08
"53377",47.0436806,-122.3623917,0.09
"53378",47.0436806,-122.3623917,0.1
"53379",47.0436806,-122.3623917,0.141421356237
"53381",47.0436806,-122.3623917,0.127279220614
"53383",41.7777778,-77.39725,0.68
"53384",41.7777778,-77.39725,0.64
"53385",36.2611886,-94.2188168,0.707106781187
"53386",39.4318991,-112.3424433,2.3
"53387",38.3912222,-122.2409167,0.7
"53388",34.7730556,-117.9166667,4.8
"53389",34.7730556,-117.9166667,5
"53390",34.7730556,-117.9166667,4.6
"53391",44.5258056,-94.9821389,0.42
"53392",41.4002694,-76.6031417,0.0212132034356
"53393",41.7768333,-77.3978056,0.22
"53394",41.7768333,-77.3978056,0.17
"53395",40.6789972,-111.957625,9.7
"53396",38.9806679,-76.3093998,0.13
"53397",47.3275278,-121.258361,0.05
"53398",41.6734444,-77.1407778,1.8
"53399",41.6734444,-77.1407778,0.48
"53400",41.6734444,-77.1407778,79.4
"53401",41.4588889,-76.6661111,0.14
"53402",38.6964,-121.3120389,1.8
"53403",38.6964,-121.3120389,1.6
"53404",38.6964,-121.3120389,1.7
"53407",38.6964,-121.3120389,1.5
"53409",38.4949167,-121.5350556,82.1
"53410",38.4949167,-121.5350556,45.1
"53411",38.4949167,-121.5350556,44.7
"53412",38.9708333,-76.2869444,1.1
"53413",38.4759167,-75.3602,0.47
"53414",38.4759167,-75.3602,0.2
"53415",32.39075,-86.15675,0.08
"53416",32.39075,-86.15675,1.41421356237
"53417",38.8294722,-76.0060556,0.08
"53418",38.8294722,-76.0060556,0.183847763109
"53419",32.3547222,-86.2343889,0.23
"53420",40.5723139,-111.883725,0.74
"53421",40.5723139,-111.883725,0.707106781187
"53422",39.8243085,-75.00664,0.0212132034356
"53423",41.0638877,-96.1364039,0.76
"53424",41.0638877,-96.1364039,0.707106781187
"53425",41.1505556,-96.1741667,3.4
"53426",42.0735278,-104.9357222,2.82842712475
"53428",43.1638611,-77.3575556,0.75
"53429",40.6541806,-111.9485806,4.6
"53430",40.6104389,-111.847425,6
"53431",41.3211944,-106.1462222,2.82842712475
"53433",39.8242808,-75.0070289,0.14
"53434",41.1208611,-106.0075833,2.82842712475
"53436",41.2970278,-106.0151111,2.82842712475
"53438",35.3338889,-97.0008889,0.52
"53439",35.3755556,-97.0653611,0.15
"53440",42.8547222,-71.4580556,0.707106781187
"53441",35.3269444,-96.8560278,0.4
"53442",36.7678028,-108.7011806,3.11126983722
"53443",42.9436111,-71.4936111,0.707106781187
"53444",42.9238889,-71.5113889,0.707106781187
"53445",38.4394444,-122.6794444,6.1
"53446",38.5361111,-122.8583333,0.15
"53447",32.786,-117.1057778,4.6
"53448",34.1324722,-116.3184444,2.3
"53449",34.1324722,-116.3184444,2.4
"53450",34.1324722,-116.3184444,2.2
"53451",34.1324722,-116.3184444,2.9
"53452",34.1324722,-116.3184444,3.8
"53453",34.1324722,-116.3184444,3.7
"53454",42.521,-114.8721944,18.8
"53455",42.521,-114.8721944,21.1
"53456",42.521,-114.8721944,19.9
"53457",38.5361111,-122.8583333,0.89
"53458",43.6589676,-112.9145224,3.53553390593
"53464",43.6589676,-112.9145224,10.6066017178
"53466",43.6589676,-112.9145224,1.2
"53467",43.6589676,-112.9145224,1.1
"53468",43.6589676,-112.9145224,1
"53478",43.6589676,-112.9145224,7.07106781187
"53490",39.3662229,-76.0616143,0.0212132034356
"53491",40.6727083,-111.968811,9.9
"53492",39.0165,-76.5294069,0.0636396103068
"53493",39.0927294,-75.6346332,0.52
"53494",39.0927294,-75.6346332,0.141421356237
"53495",37.0539444,-121.9522778,12.9
"53496",37.0307222,-122.0183889,0.57
"53497",34.6129167,-117.5959167,0.75
"53498",34.6129167,-117.5959167,1
"53499",34.6129167,-117.5959167,134
"53500",34.6129167,-117.5959167,115
"53501",34.6129167,-117.5959167,150
"53502",34.6129167,-117.5959167,140
"53503",34.6129167,-117.5959167,143
"53504",34.6129167,-117.5959167,0.89
"53505",34.6053056,-117.5999722,0.6
"53506",34.6053056,-117.5999722,0.55
"53507",34.6053056,-117.5999722,92
"53508",34.6053056,-117.5999722,90
"53509",34.6053056,-117.5999722,118
"53510",34.6053056,-117.5999722,111
"53511",34.6053056,-117.5999722,165
"53512",34.6053056,-117.5999722,0.353553390593
"53513",34.6053056,-117.5999722,76
"53514",34.6053056,-117.5999722,110
"53515",33.9785778,-118.061425,0.56
"53516",33.9785778,-118.061425,0.35
"53517",33.9785778,-118.061425,1.6
"53518",33.9597222,-118.1496528,2.3
"53519",30.1238278,-97.2758247,0.2
"53520",30.4519444,-97.76975,0.08
"53521",40.112,-75.707,0.0424264068712
"53522",30.6911111,-92.7511111,0.1
"53523",39.6578612,-79.3047578,12.8
"53524",33.4489167,-112.447,3.8
"53525",47.3622222,-102.7588889,3.53553390593
"53526",47.3622222,-102.7588889,0.707106781187
"53527",42.1096944,-77.6643056,0.16
"53528",32.8481984,-93.2626681,0.03
"53529",38.3395278,-122.8002778,1.7
"53530",38.2425833,-122.4844722,0.72
"53531",42.3346389,-105.3432778,2.82842712475
"53533",38.4729722,-122.6891944,0.21
"53534",32.9256944,-116.5791667,0.21
"53535",39.5958333,-103.8944444,0.49
"53536",39.6737083,-84.2237278,0.4
"53537",39.6737083,-84.2237278,0.5
"53538",39.6737083,-84.2237278,0.39
"53539",39.6737083,-84.2237278,0.38
"53540",32.7218361,-117.142111,7.4
"53541",32.7218361,-117.142111,8.5
"53542",40.0301135,-74.588489,0.0424264068712
"53543",32.5910056,-117.083475,2.9
"53544",32.5910056,-117.083475,1.4
"53545",34.598602,-117.5875545,9.6
"53546",34.598602,-117.5875545,9.1
"53547",34.598602,-117.5875545,10
"53548",34.598602,-117.5875545,9.4
"53550",34.598602,-117.5875545,6
"53551",34.598602,-117.5875545,8.7
"53552",34.1324639,-116.3214806,7.8
"53553",34.1324639,-116.3214806,7
"53554",34.1324639,-116.3214806,6.3
"53555",34.1324639,-116.3214806,5
"53556",34.1324639,-116.3214806,5.1
"53557",32.6182778,-117.0651667,0.64
"53558",38.8301771,-121.3941209,4.3
"53559",38.7168467,-121.3318958,2.3
"53560",39.1710026,-121.6891356,11.4
"53561",39.0615598,-121.6996893,6.8
"53562",39.0501711,-121.6538544,10.4
"53563",39.4957198,-121.5844153,0.46
"53564",39.4957198,-121.5844153,0.707106781187
"53565",39.1623918,-121.5971885,4.8
"53566",40.0206667,-75.5366389,0.05
"53567",34.2492778,-117.2018333,0.11
"53568",34.2492778,-117.2018333,0.23
"53569",34.2492778,-117.2018333,0.13
"53570",34.2492778,-117.2018333,0.2
"53571",34.252,-117.2252222,0.06
"53572",30.7360302,-93.2884972,0.86
"53573",33.9785778,-118.061425,1.1
"53574",39.5616502,-103.9174574,8.7
"53575",39.5616502,-103.9174574,3
"53576",39.5616502,-103.9174574,0.707106781187
"53577",32.7859444,-117.107,7.3
"53578",34.1216944,-116.4436389,57.1
"53579",34.1216944,-116.4436389,106
"53581",38.4655444,-121.4374167,2.6
"53582",38.4655444,-121.4374167,2.5
"53583",38.4655444,-121.4374167,3.3
"53584",38.4655444,-121.4374167,2.4
"53587",38.4655444,-121.4374167,2.8
"53588",32.6582,-107.0710056,1.2
"53589",32.6582,-107.0710056,1.5
"53591",32.6582,-107.0710056,1.4
"53592",32.6582,-107.0710056,1.6
"53593",32.6582,-107.0710056,1
"53594",32.7389778,-107.2699,1.9
"53595",32.7389778,-107.2699,1.5
"53596",32.7389778,-107.2699,2.1
"53598",32.7389778,-107.2699,1.7
"53599",33.929275,-118.1031278,1.9
"53600",33.929275,-118.1031278,2
"53601",33.929275,-118.1031278,2.3
"53602",33.929275,-118.1031278,1.4
"53603",33.9597222,-118.1496528,0.86
"53604",40.0198269,-75.8213338,0.0424264068712
"53605",34.9047012,-120.3901613,1
"53606",30.6163889,-93.2808333,0.96
"53607",30.6163889,-93.2808333,1.1
"53609",39.4576399,-118.8035416,10.5
"53610",30.7129722,-97.7198333,0.35
"53611",34.6589722,-118.2445556,0.34
"53612",34.6750278,-117.337611,68.7
"53613",34.6750278,-117.337611,68
"53614",34.6213611,-118.1110556,2.7
"53615",34.8575556,-116.7935278,1.5
"53616",37.0824444,-120.4736389,3.8
"53617",36.8506944,-120.2555833,1.8
"53618",34.74075,-120.270361,5.3
"53619",34.7729167,-120.4564722,4.5
"53620",34.6815833,-120.5630278,3.2
"53621",34.6631111,-120.537,1.4
"53622",35.1086111,-118.4498333,0.49
"53623",35.7243889,-118.5520278,0.11
"53624",35.7243889,-118.5520278,0.1
"53625",34.9974444,-120.517,0.75
"53626",37.3328611,-119.5811944,0.63
"53627",37.3328611,-119.5811944,0.37
"53628",37.3328611,-119.5811944,0.27
"53629",34.9773889,-119.7563333,0.64
"53630",28.3783407,-81.1908998,0.14
"53631",37.6981667,-121.797861,0.56
"53632",34.69525,-119.3250278,0.12
"53633",34.94225,-119.6751667,1.6
"53634",35.0190833,-117.8337778,278
"53635",34.1598667,-116.0385667,5.3
"53636",27.8022485,-81.1984013,0.14
"53637",35.0099167,-117.8421944,82.4
"53638",36.8735278,-120.1286944,3.8
"53639",37.0947778,-120.1474722,7.9
